G61-0848U,2GNFLEEK3H6322747,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,103,01/01/2020,01/31/2020,GAS ,      22.47,,,            
G61-0859M,1GCHTCFE4C8157874,GAS,069,05 - Federal Aviation Administration                   ,   ,05,11,695001,318,01/01/2020,01/31/2020,GAS ,       9.80,,,            
G61-0869R,4A4AR3AU9FE040806,GAS,069,05 - Federal Aviation Administration                   ,   ,09,02,699004,351,01/01/2020,01/31/2020,GAS ,      14.93,,,            
G61-0874W,1FMCU9GD3KUC10923,GAS,069,05 - Federal Aviation Administration                   ,   ,01,01,692014,304,01/01/2020,01/31/2020,GAS ,      37.98,,,            
G61-0879N,1C4PJMAB4EW208325,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,023,01/01/2020,01/31/2020,GAS ,      17.44,,,            
G61-0880N,1C4PJMAB2EW208324,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,023,01/01/2020,01/31/2020,GAS ,      30.59,,,            
G61-0880W,1C4PJMCB8KD440219,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,438,01/01/2020,01/31/2020,GAS ,      24.16,,,            
G61-0885M,2GNFLEEK2C6398081,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,505,01/01/2020,01/31/2020,E85 ,       4.88,,,            
G61-0885M,2GNFLEEK2C6398081,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,505,01/01/2020,01/31/2020,GAS ,      23.11,,,            
G61-0899N,1FMCU9GX5DUD89107,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,108,01/01/2020,01/31/2020,GAS ,      10.60,,,            
G61-0900N,1FMCU9GX8DUD89134,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,304,01/01/2020,01/31/2020,GAS ,       9.39,,,            
G61-0910W,KM8J2CA42KU988956,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,025,01/01/2020,01/31/2020,GAS ,      20.03,,,            
G61-0915U,1FMCU9GD9HUE18555,GAS,069,05 - Federal Aviation Administration                   ,   ,08,02,69A003,302,01/01/2020,01/31/2020,    ,       9.80,,,            
G61-0918M,1GCHTCFEXC8158270,GAS,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,540,01/01/2020,01/31/2020,GAS ,      17.10,,,            
G61-0918W,KM8J2CA40KU997221,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,025,01/01/2020,01/31/2020,GAS ,       3.16,,,            
G61-0919P,5TFLU4EN7EX108546,GAS,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,703,01/01/2020,01/31/2020,GAS ,      13.93,,,            
G61-0921M,3C4PDDBG9DT708907,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,114,01/01/2020,01/31/2020,GAS ,      22.81,,,            
G61-0926N,1C4RDJAG7DC684398,E85,069,05 - Federal Aviation Administration                   ,   ,01,02,694002,004,01/01/2020,01/31/2020,GAS ,      22.58,,,            
G61-0926P,5TFLU4EN2EX108776,GAS,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,239,01/01/2020,01/31/2020,GAS ,      42.10,,,            
G61-0928S,1GCGTBE35G1260970,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,018,01/01/2020,01/31/2020,GAS ,      82.47,,,            
G61-0929P,2GKFLWEK4E6317345,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,305,01/01/2020,01/31/2020,GAS ,      13.67,,,            
G61-0946R,5TFLU4EN2FX131945,GAS,069,05 - Federal Aviation Administration                   ,   ,03,08,692003,027,01/01/2020,01/31/2020,GAS ,      27.14,,,            
G61-0956R,4A4AR3AU8FE041171,GAS,069,05 - Federal Aviation Administration                   ,   ,01,01,692014,301,01/01/2020,01/31/2020,GAS ,      21.30,,,            
G61-0957R,4A4AR3AU3FE040414,GAS,069,05 - Federal Aviation Administration                   ,   ,01,01,692014,302,01/01/2020,01/31/2020,GAS ,       9.24,,,            
G61-0967V,1FMCU9GD9JUD08613,GAS,069,05 - Federal Aviation Administration                   ,   ,08,02,695001,104,01/01/2020,01/31/2020,GAS ,      51.43,,,            
G61-0974S,1C4PJMAB0GW295627,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,300,01/01/2020,01/31/2020,E85 ,      11.67,,,            
G61-0979R,1GCGTAE35F1230537,GAS,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,803,01/01/2020,01/31/2020,GAS ,      17.57,,,            
G61-0991W,5NMS2CAD3KH127530,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,110,01/01/2020,01/31/2020,GAS ,      14.09,,,            
G61-1014N,1FMCU9GX6EUA24193,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,915,01/01/2020,01/31/2020,GAS ,      22.31,,,            
G61-1015U,1GCGTBEN5H1253424,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,016,01/01/2020,01/31/2020,GAS ,      56.86,,,            
G61-1015W,1GNFLFEK2FZ137340,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,705,01/01/2020,01/31/2020,GAS ,      15.50,,,            
G61-1016N,1FMCU9GX4EUA24192,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,915,01/01/2020,01/31/2020,GAS ,      10.88,,,            
G61-1017N,1FMCU9GXXEUA24195,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,915,01/01/2020,01/31/2020,GAS ,      12.14,,,            
G61-1022N,1C4PJMABXEW273048,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,009,01/01/2020,01/31/2020,GAS ,      12.50,,,            
G61-1024N,2GKFLTEK4D6376540,E85,069,05 - Federal Aviation Administration                   ,   ,02,02,692003,105,01/01/2020,01/31/2020,GAS ,      36.05,,,            
G61-1026N,1C4PJMAB9EW272957,GAS,069,05 - Federal Aviation Administration                   ,   ,04,01,694002,329,01/01/2020,01/31/2020,GAS ,      11.73,,,            
G61-1027N,1C4PJMAB5EW272972,GAS,069,05 - Federal Aviation Administration                   ,   ,03,07,692003,003,01/01/2020,01/31/2020,GAS ,      90.70,,,            
G61-1048N,2GKFLTE38D6381071,E85,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,703,01/01/2020,01/31/2020,GAS ,      14.59,,,            
G61-1068R,4A4AR3AU6FE040827,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,005,01/01/2020,01/31/2020,GAS ,      31.33,,,            
G61-1069V,1C4RDJAG4EC502321,E85,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,400,01/01/2020,01/31/2020,GAS ,      75.20,,,            
G61-1070R,4A4AR3AU5FE040429,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692003,009,01/01/2020,01/31/2020,GAS ,      42.82,,,            
G61-1082P,1GCGTBEN2H1240260,GAS,069,05 - Federal Aviation Administration                   ,   ,03,08,692003,010,01/01/2020,01/31/2020,GAS ,     109.13,,,            
G61-1083R,4A4AR3AU4FE039191,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,007,01/01/2020,01/31/2020,GAS ,      10.02,,,            
G61-1086R,4A4AR3AU2FE039187,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,019,01/01/2020,01/31/2020,GAS ,      68.12,,,            
G61-1087N,5XYZTDLB5DG086960,GAS,069,05 - Federal Aviation Administration                   ,   ,09,07,699004,902,01/01/2020,01/31/2020,GAS ,      10.54,,,            
G61-1088N,5XYZTDLB6DG086949,GAS,069,05 - Federal Aviation Administration                   ,   ,09,18,699004,607,01/01/2020,01/31/2020,GAS ,      62.61,,,            
G61-1092U,2GNFLEEK4H6327570,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,705,01/01/2020,01/31/2020,GAS ,      69.58,,,            
G61-1096V,3C4NJDAB3JT392230,GAS,069,05 - Federal Aviation Administration                   ,   ,08,02,69A003,701,01/01/2020,01/31/2020,GAS ,      90.53,,,            
G61-1097V,3C4NJDAB5JT392231,GAS,069,05 - Federal Aviation Administration                   ,   ,08,02,69A003,701,01/01/2020,01/31/2020,GAS ,     128.31,,,            
G61-1098V,1FMCU9GDXJUD08538,GAS,069,05 - Federal Aviation Administration                   ,   ,08,02,69A003,301,01/01/2020,01/31/2020,GAS ,      12.67,,,            
G61-1099R,2GNFLFEK2F6389407,E85,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,005,01/01/2020,01/31/2020,GAS ,      10.06,,,            
G61-1111M,1GCHTCFE7C8158095,GAS,069,05 - Federal Aviation Administration                   ,   ,08,02,695001,104,01/01/2020,01/31/2020,GAS ,      27.96,,,            
G61-1112P,1C4PJMAB6EW295659,GAS,069,05 - Federal Aviation Administration                   ,   ,09,07,699004,620,01/01/2020,01/31/2020,GAS ,      23.53,,,            
G61-1113R,4A4AR3AU5FE041001,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,709,01/01/2020,01/31/2020,GAS ,      35.53,,,            
G61-1139W,1C4PJMCB2KD459929,GAS,069,05 - Federal Aviation Administration                   ,   ,09,02,699004,013,01/01/2020,01/31/2020,GAS ,      12.75,,,            
G61-1140V,1C4PJMCB4KD210533,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,301,01/01/2020,01/31/2020,GAS ,      22.48,,,            
G61-1151N,1C4PJMAB4EW273076,E85,069,05 - Federal Aviation Administration                   ,   ,11,11,692003,003,01/01/2020,01/31/2020,GAS ,      12.72,,,            
G61-1166M,2GKFLTEK9C6383238,E85,069,05 - Federal Aviation Administration                   ,   ,09,13,699004,992,01/01/2020,01/31/2020,GAS ,      33.89,,,            
G61-1167S,1C4PJMAB0GW313866,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,536,01/01/2020,01/31/2020,GAS ,      20.30,,,            
G61-1181V,1GCGTBEN2J1260840,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,007,01/01/2020,01/31/2020,GAS ,      60.19,,,            
G61-1183M,1C4RDJAG4CC363627,E85,069,05 - Federal Aviation Administration                   ,   ,09,07,699004,912,01/01/2020,01/31/2020,GAS ,      36.80,,,            
G61-1190V,1GCGTBEN8J1279098,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,016,01/01/2020,01/31/2020,GAS ,      12.14,,,            
G61-1191U,1FMCU9GDXHUE18449,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,411,01/01/2020,01/31/2020,GAS ,      18.47,,,            
G61-1195N,1C4PJMABXEW295762,GAS,069,05 - Federal Aviation Administration                   ,   ,11,11,693005,003,01/01/2020,01/31/2020,GAS ,      12.39,,,            
G61-1198N,1FMCU9GX9EUA31932,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,019,01/01/2020,01/31/2020,GAS ,     120.30,,,            
G61-1214P,1C4PJMABXEW295776,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,696001,001,01/01/2020,01/31/2020,GAS ,      25.79,,,            
G61-1222P,1C4PJMAB6EW295774,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,021,01/01/2020,01/31/2020,GAS ,      10.46,,,            
G61-1225P,1C4PJMAB3EW295778,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,007,01/01/2020,01/31/2020,GAS ,      15.52,,,            
G61-1226U,1FMCU9GD2KUA72727,GAS,069,05 - Federal Aviation Administration                   ,   ,05,08,695001,908,01/01/2020,01/31/2020,GAS ,      73.17,,,            
G61-1229N,1FMCU9GX1EUA47641,GAS,069,05 - Federal Aviation Administration                   ,   ,09,13,699004,108,01/01/2020,01/31/2020,GAS ,      65.55,,,            
G61-1232N,1C4PJMAB5EW253001,GAS,069,05 - Federal Aviation Administration                   ,   ,11,11,692003,002,01/01/2020,01/31/2020,GAS ,      33.62,,,            
G61-1236V,1GCGTBEN3J1272348,GAS,069,05 - Federal Aviation Administration                   ,   ,03,08,692003,010,01/01/2020,01/31/2020,GAS ,      40.68,,,            
G61-1238U,2GNFLEEK0H6335472,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,025,01/01/2020,01/31/2020,GAS ,      97.20,,,            
G61-1243V,5NMZTDLB5JH098852,GAS,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,703,01/01/2020,01/31/2020,GAS ,      19.37,,,            
G61-1245V,1FMCU9GD5JUD08754,GAS,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,605,01/01/2020,01/31/2020,GAS ,      52.83,,,            
G61-1248V,1GCGTBEN5J1260041,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,809,01/01/2020,01/31/2020,GAS ,      46.52,,,            
G61-1255S,2GNFLEEK2H6315644,E85,069,05 - Federal Aviation Administration                   ,   ,08,01,69A003,119,01/01/2020,01/31/2020,GAS ,      10.77,,,            
G61-1262W,1C4PJMCB6KD450909,GAS,069,05 - Federal Aviation Administration                   ,   ,11,11,692003,017,01/01/2020,01/31/2020,GAS ,      27.80,,,            
G61-1268U,1GCHTBEN4H1254066,GAS,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,605,01/01/2020,01/31/2020,GAS ,      26.87,,,            
G61-1286U,1FMCU9GD4KUA72728,GAS,069,05 - Federal Aviation Administration                   ,   ,05,08,695001,908,01/01/2020,01/31/2020,GAS ,      23.06,,,            
G61-1288W,1C4PJMCB4KD450889,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,019,01/01/2020,01/31/2020,GAS ,      26.01,,,            
G61-1290U,1FMCU9GDXKUA65816,GAS,069,05 - Federal Aviation Administration                   ,   ,05,08,695001,909,01/01/2020,01/31/2020,GAS ,       6.56,,,            
G61-1292W,1C4PJMCB0KD450887,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,018,01/01/2020,01/31/2020,GAS ,      22.28,,,            
G61-1293W,1C4PJMCB2KD450888,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,019,01/01/2020,01/31/2020,GAS ,      24.78,,,            
G61-1296W,1C4PJMCB2KD449532,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,019,01/01/2020,01/31/2020,GAS ,      69.60,,,            
G61-1309S,1C4PJMAB4GW294156,E85,069,05 - Federal Aviation Administration                   ,   ,08,02,695001,005,01/01/2020,01/31/2020,E85 ,      32.05,,,            
G61-1309S,1C4PJMAB4GW294156,E85,069,05 - Federal Aviation Administration                   ,   ,08,02,695001,005,01/01/2020,01/31/2020,GAS ,      19.87,,,            
G61-1323P,1C4RDJAGXEC502372,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,956,01/01/2020,01/31/2020,E85 ,      16.35,,,            
G61-1323P,1C4RDJAGXEC502372,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,956,01/01/2020,01/31/2020,GAS ,      22.75,,,            
G61-1324P,2GNFLFEK4E6323018,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,204,01/01/2020,01/31/2020,E85 ,       9.01,,,            
G61-1327P,1C4RDJAG4EC502335,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,251,01/01/2020,01/31/2020,E85 ,      31.41,,,            
G61-1327P,1C4RDJAG4EC502335,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,251,01/01/2020,01/31/2020,GAS ,      36.83,,,            
G61-1332P,2GNFLFEK9E6327937,E85,069,05 - Federal Aviation Administration                   ,   ,05,08,695001,704,01/01/2020,01/31/2020,E85 ,       5.97,,,            
G61-1347V,1GCGTBEN2J1266976,GAS,069,05 - Federal Aviation Administration                   ,   ,09,07,699004,603,01/01/2020,01/31/2020,GAS ,      28.12,,,            
G61-1353P,1C4PJMAB9EW295686,GAS,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,804,01/01/2020,01/31/2020,GAS ,      24.33,,,            
G61-1369W,1C4PJMCB0KD450923,GAS,069,05 - Federal Aviation Administration                   ,   ,04,04,694002,205,01/01/2020,01/31/2020,GAS ,      59.79,,,            
G61-1381V,1FMCU9GD9JUD08563,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,018,01/01/2020,01/31/2020,GAS ,      43.37,,,            
G61-1386V,KM8J2CA46JU655772,GAS,069,05 - Federal Aviation Administration                   ,   ,02,01,692003,009,01/01/2020,01/31/2020,GAS ,      12.67,,,            
G61-1387P,1C4PJMAB1EW295715,GAS,069,05 - Federal Aviation Administration                   ,   ,07,12,697002,200,01/01/2020,01/31/2020,GAS ,       8.75,,,            
G61-1400U,1C4PJMCB1JD531878,E85,069,05 - Federal Aviation Administration                   ,   ,02,02,692003,208,01/01/2020,01/31/2020,GAS ,      23.80,,,            
G61-1410W,1C4PJMCB8KD450927,GAS,069,05 - Federal Aviation Administration                   ,   ,05,11,695001,318,01/01/2020,01/31/2020,GAS ,      38.66,,,            
G61-1411P,1C4RDJAG6EC502322,E85,069,05 - Federal Aviation Administration                   ,   ,09,07,699004,616,01/01/2020,01/31/2020,GAS ,      17.78,,,            
G61-1418P,1C4RDJAG5EC502327,E85,069,05 - Federal Aviation Administration                   ,   ,09,07,699004,912,01/01/2020,01/31/2020,GAS ,      49.75,,,            
G61-1429M,2GNFLEEK9C6395789,E85,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,023,01/01/2020,01/31/2020,GAS ,      10.87,,,            
G61-1438R,4A4AR3AU6FE044442,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,806,01/01/2020,01/31/2020,GAS ,      14.33,,,            
G61-1439R,4A4AR3AU6FE044280,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,806,01/01/2020,01/31/2020,GAS ,      10.91,,,            
G61-1441M,2GNFLEEK0C6395454,E85,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,023,01/01/2020,01/31/2020,GAS ,      16.29,,,            
G61-1443M,2GNFLEEK1C6383488,E85,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,023,01/01/2020,01/31/2020,GAS ,      12.32,,,            
G61-1463V,2GNAXREV5J6322710,GAS,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,103,01/01/2020,01/31/2020,GAS ,      34.71,,,            
G61-1465W,3C4PDDBG0KT779684,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,69A002,008,01/01/2020,01/31/2020,GAS ,      20.78,,,            
G61-1468U,1GCGTBEN5H1249972,GAS,069,05 - Federal Aviation Administration                   ,   ,05,11,695001,509,01/01/2020,01/31/2020,GAS ,      23.03,,,            
G61-1481P,1C4PJMAB1EW272970,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,018,01/01/2020,01/31/2020,GAS ,      24.80,,,            
G61-1481S,1GCGTBE33G1286953,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,313,01/01/2020,01/31/2020,GAS ,     153.08,,,            
G61-1538V,1FMCU9GD4JUD08812,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,915,01/01/2020,01/31/2020,GAS ,      12.25,,,            
G61-1573M,2GKFLTEK1C6389552,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,305,01/01/2020,01/31/2020,E85 ,      22.91,,,            
G61-1575M,2GKFLTEK7C6391080,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,305,01/01/2020,01/31/2020,E85 ,      38.91,,,            
G61-1583P,2GKFLWEK4E6315482,E85,069,05 - Federal Aviation Administration                   ,   ,05,11,695001,309,01/01/2020,01/31/2020,E85 ,       3.71,,,            
G61-1584M,1FMCU9GX9DUD88963,GAS,069,05 - Federal Aviation Administration                   ,   ,11,11,692003,009,01/01/2020,01/31/2020,GAS ,       5.94,,,            
G61-1584P,3C4PDDBGXET259268,GAS,069,05 - Federal Aviation Administration                   ,   ,05,11,695001,309,01/01/2020,01/31/2020,GAS ,       7.24,,,            
G61-1589P,2GNFLFEK3E6327836,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,604,01/01/2020,01/31/2020,GAS ,      35.28,,,            
G61-1590W,KM8K1CAA3LU415692,GAS,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,103,01/01/2020,01/31/2020,GAS ,      11.47,,,            
G61-1591P,2GNFLFEK1E6327723,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,505,01/01/2020,01/31/2020,E85 ,      31.77,,,            
G61-1591P,2GNFLFEK1E6327723,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,505,01/01/2020,01/31/2020,GAS ,      24.41,,,            
G61-1592P,2GNFLFEKXE6326487,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,505,01/01/2020,01/31/2020,E85 ,      26.94,,,            
G61-1592P,2GNFLFEKXE6326487,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,505,01/01/2020,01/31/2020,GAS ,      60.34,,,            
G61-1598P,2GNFLFEK1E6324692,E85,069,05 - Federal Aviation Administration                   ,   ,06,04,696001,603,01/01/2020,01/31/2020,E85 ,      15.41,,,            
G61-1633P,1C4PJMABXFW520084,GAS,069,05 - Federal Aviation Administration                   ,   ,08,01,69A003,110,01/01/2020,01/31/2020,GAS ,      12.46,,,            
G61-1638W,1C4PJMCB1KD459985,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,017,01/01/2020,01/31/2020,GAS ,      47.64,,,            
G61-1641W,1C4PJMCB2KD464080,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,008,01/01/2020,01/31/2020,GAS ,      25.74,,,            
G61-1646W,1FMCU9GD7KUC10925,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,438,01/01/2020,01/31/2020,GAS ,      26.50,,,            
G61-1647W,5NMS2CAD9KH124471,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,694002,004,01/01/2020,01/31/2020,GAS ,      56.57,,,            
G61-1669V,KM8J2CA47JU655781,GAS,069,05 - Federal Aviation Administration                   ,   ,03,03,692003,011,01/01/2020,01/31/2020,GAS ,      27.61,,,            
G61-1671V,KM8J2CA49JU656690,GAS,069,05 - Federal Aviation Administration                   ,   ,11,11,692003,902,01/01/2020,01/31/2020,GAS ,      39.97,,,            
G61-1676P,1C4PJMAB2EW295769,GAS,069,05 - Federal Aviation Administration                   ,   ,10,01,69A003,801,01/01/2020,01/31/2020,GAS ,      23.97,,,            
G61-1682P,2GNFLFEK2E6356437,GAS,069,05 - Federal Aviation Administration                   ,   ,09,18,699004,348,01/01/2020,01/31/2020,GAS ,      44.15,,,            
G61-1696V,1GCGTBEN1J1313365,GAS,069,05 - Federal Aviation Administration                   ,   ,03,08,692003,010,01/01/2020,01/31/2020,GAS ,      26.86,,,            
G61-1706L,1D7RW3GK6BS701735,GAS,069,05 - Federal Aviation Administration                   ,   ,02,04,694002,001,01/01/2020,01/31/2020,GAS ,       9.45,,,            
G61-1714R,2GNFLFEK4F6376819,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,505,01/01/2020,01/31/2020,E85 ,      32.88,,,            
G61-1714R,2GNFLFEK4F6376819,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,505,01/01/2020,01/31/2020,GAS ,      22.63,,,            
G61-1715W,1FMCU9GD0KUC12709,GAS,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,808,01/01/2020,01/31/2020,GAS ,      23.63,,,            
G61-1717V,5XYZTDLB3JG562912,GAS,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,702,01/01/2020,01/31/2020,GAS ,      31.02,,,            
G61-1728W,2FMPK4J96KBC39272,GAS,069,05 - Federal Aviation Administration                   ,   ,06,04,695001,201,01/01/2020,01/31/2020,GAS ,      18.67,,,            
G61-1729W,1C4PJMCB1KD450882,GAS,069,05 - Federal Aviation Administration                   ,   ,06,04,696001,503,01/01/2020,01/31/2020,GAS ,      25.31,,,            
G61-1735W,KM8J2CA48KU991828,GAS,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,406,01/01/2020,01/31/2020,GAS ,      44.04,,,            
G61-1737M,1FMCU9GX3DUD88828,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,809,01/01/2020,01/31/2020,GAS ,      49.98,,,            
G61-1738M,1FMCU9GX1DUD88827,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,809,01/01/2020,01/31/2020,GAS ,      81.06,,,            
G61-1739W,1FMCU9GD9KUC10926,GAS,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,406,01/01/2020,01/31/2020,GAS ,      27.50,,,            
G61-1742V,KM8J2CA46JU719390,GAS,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,415,01/01/2020,01/31/2020,GAS ,      38.51,,,            
G61-1747M,1FMCU9GX9DUD88820,GAS,069,05 - Federal Aviation Administration                   ,   ,04,06,694002,806,01/01/2020,01/31/2020,GAS ,      25.00,,,            
G61-1758M,2GNFLEEK3D6143022,E85,069,05 - Federal Aviation Administration                   ,   ,07,04,697002,406,01/01/2020,01/31/2020,E85 ,      17.37,,,            
G61-1763M,2GNFLEEK4D6141277,E85,069,05 - Federal Aviation Administration                   ,   ,08,02,69A003,301,01/01/2020,01/31/2020,GAS ,      85.03,,,            
G61-1781P,5TFLU4EN4EX108925,GAS,069,05 - Federal Aviation Administration                   ,   ,11,11,692003,002,01/01/2020,01/31/2020,GAS ,      30.95,,,            
G61-1794W,2GNFLFEK4E6325285,E85,069,05 - Federal Aviation Administration                   ,   ,07,01,697002,400,01/01/2020,01/31/2020,GAS ,      36.51,,,            
G61-1805U,1C4PJMCB1JD528561,E85,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,702,01/01/2020,01/31/2020,GAS ,     101.99,,,            
G61-1805W,1C4PJMCB9KD450886,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,007,01/01/2020,01/31/2020,GAS ,      36.30,,,            
G61-1806U,1C4PJMCBXJD528560,E85,069,05 - Federal Aviation Administration                   ,   ,04,12,694002,702,01/01/2020,01/31/2020,GAS ,      84.08,,,            
G61-1807R,4A4AR3AU5FE040432,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,019,01/01/2020,01/31/2020,GAS ,      32.03,,,            
G61-1812P,5TFLU4EN3EX108897,GAS,069,05 - Federal Aviation Administration                   ,   ,01,02,692014,017,01/01/2020,01/31/2020,GAS ,      30.52,,,            
G61-1816U,2GNFLEEK7H6327479,E85,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,705,01/01/2020,01/31/2020,GAS ,      38.88,,,            
G61-1819V,5NMZTDLBXJH098572,GAS,069,05 - Federal Aviation Administration                   ,   ,02,02,692003,208,01/01/2020,01/31/2020,GAS ,      24.76,,,            
G61-1820M,1C4PJMAB7EW303221,GAS,069,05 - Federal Aviation Administration                   ,   ,09,09,699004,212,01/01/2020,01/31/2020,GAS ,      10.36,,,            
G61-1823P,1C4PJMAB6EW303159,GAS,069,05 - Federal Aviation Administration                   ,   ,05,01,695001,415,01/01/2020,01/31/2020,GAS ,      22.15,,,            
G61-1827S,1C4PJMABXGW313938,E85,069,05 - Federal Aviation Administration                   ,   ,09,07,699004,106,01/01/2020,01/31/2020,GAS ,      13.16,,,            
G61-1827V,3GKALTEV5JL382214,E85,069,05 - Federal Aviation Administration                   ,   ,03,08,692003,010,01/01/2020,01/31/2020,GAS ,      17.46,,,            
G61-1830P,2GNFLFEK7E6325748,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,210,01/01/2020,01/31/2020,E85 ,       6.21,,,            
G61-1830P,2GNFLFEK7E6325748,E85,069,05 - Federal Aviation Administration                   ,   ,06,01,696001,210,01/01/2020,01/31/2020,GAS ,      30.32,,,            
